,nombre,target,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,energy_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,energy_std,dmfcc_0_mean,dmfcc_1_mean,dmfcc_2_mean,dmfcc_3_mean,dmfcc_4_mean,dmfcc_5_mean,dmfcc_6_mean,dmfcc_7_mean,dmfcc_8_mean,dmfcc_9_mean,dmfcc_10_mean,dmfcc_11_mean,denergy_mean,dmfcc_0_std,dmfcc_1_std,dmfcc_2_std,dmfcc_3_std,dmfcc_4_std,dmfcc_5_std,dmfcc_6_std,dmfcc_7_std,dmfcc_8_std,dmfcc_9_std,dmfcc_10_std,dmfcc_11_std,denergy_std,ddmfcc_0_mean,ddmfcc_1_mean,ddmfcc_2_mean,ddmfcc_3_mean,ddmfcc_4_mean,ddmfcc_5_mean,ddmfcc_6_mean,ddmfcc_7_mean,ddmfcc_8_mean,ddmfcc_9_mean,ddmfcc_10_mean,ddmfcc_11_mean,ddenergy_mean,ddmfcc_0_std,ddmfcc_1_std,ddmfcc_2_std,ddmfcc_3_std,ddmfcc_4_std,ddmfcc_5_std,ddmfcc_6_std,ddmfcc_7_std,ddmfcc_8_std,ddmfcc_9_std,ddmfcc_10_std,ddmfcc_11_std,ddenergy_std
0,AudiosPorNumero/0/0-nz.wav,zero,-232.67369636002172,64.42852961079508,-10.028920868298366,18.50051922949191,-41.66607057124394,-33.01415054374494,-39.70250619425849,-24.22031241913267,-34.763190967317804,-27.977154520319672,-18.571962495258088,-8.384972008860013,0.05239473236724734,142.75116441239527,23.627730933909856,40.540862717787256,16.83731983494113,15.839247156835626,9.190154075523646,17.187752829715745,17.064393780090395,15.944092062435638,7.699819828574858,14.47193390473411,6.4696406709078005,0.03065619895319543,-0.9572271032206795,-6.893089678608721,-0.9863774124158265,1.0553325602894161,-1.130295244478514,1.8700741289045373,0.832166134698424,1.2880399991097216,3.184537409943523,1.1869837402397885,-1.1686766779942617,1.3304064739379158,-0.00145361911166798,89.91710476498882,21.348508034818646,24.36040244848325,14.140030057623536,12.939754104613764,10.109437869617604,10.856693753884498,11.1955471458264,8.221405811300958,5.697205691096537,9.470473629336018,4.317802136234911,0.018051340693959635,-31.565182998163237,0.26736155697806796,0.4860719812366803,0.5510283125245323,0.6525096350535009,1.5214010224029402,2.4135016980942336,0.9846334442545281,1.0905333952507674,-1.1835865528671767,1.9553795305468449,0.3336656352689866,-0.0010484604164958,16.38291918181073,23.494472152453344,22.353573490008237,16.9244633334123,15.741257249497428,11.82949236476205,7.709403663520165,11.775655465405348,12.01363699238513,7.0025496546112915,6.544471835394712,6.261651215033833,0.017188381993408882
1,AudiosPorNumero/0/niña_0.wav,zero,-214.62177671680737,124.3167407793582,-30.2485145654892,-20.635753709942158,-37.20611520499533,-17.79995103623821,-21.244700162780678,-9.012882839011622,-0.8819246717601893,-7.006371556044621,-5.7126930165526835,-9.929885424453945,0.24305612267926335,54.12497946195741,43.014461869308974,39.592625370012925,30.461160064536703,24.780712099728262,20.71813446188381,9.827072577196112,8.761485323880589,12.266283195366812,7.896715952811201,8.740536118595356,7.592433710633716,0.10508678617905885,-4.925652670557325,4.534197039552399,-0.9410939508413674,-1.1897521101385327,-1.2684706701906696,0.4113415764695766,-0.28467050643714903,0.14285969535712598,-0.13904764048323343,0.26725638575732863,0.27301302565818364,0.32908159876931725,-0.0030152140254223786,24.261783951818337,17.727233468239117,11.720590757489312,8.93270837787781,10.997904188170493,9.900035959689983,5.817948592234909,6.440455744519689,6.30872223178332,5.04675330536019,7.322669641679187,5.829838135545984,0.05119314768876738,-2.3490221631798436,-2.2977104778992805,-0.14549998340198048,0.22862351153313756,0.8051676400398562,0.4564624119052568,0.16987241066790884,-0.0030879237609576183,0.46846103628552316,0.2341355994357103,0.02225930917597613,0.5355722404506627,-0.00337351206690073,20.72795030201303,17.111356451682585,7.876315820309744,7.950601829921222,6.62658148587491,9.513673328777276,6.947237092324909,7.397344284423845,6.045139695687158,5.693673038493956,8.324803918580326,7.28155023046595,0.0348037560624981
2,AudiosPorNumero/0/zero_adulto_ruido.wav,zero,-438.76289399639853,119.88867341864007,26.941134168617335,11.715199392530472,7.847275890526011,10.17244887608781,-5.352948664343257,-9.684708051303133,0.06821561083839751,1.254755422562572,-5.89635896629309,-4.426990709621364,0.023994074249284642,73.6709064622485,30.639812072303386,20.031468715511462,22.258144402980655,9.468210709113968,7.969652909989873,12.152664218395941,12.54911428702467,5.949692618859517,7.719029471384372,10.179770544211344,6.919734558232479,0.04201875680756928,-1.4533885441317296,0.7003141095514575,0.03629145227682642,-0.30652884856194773,0.15686402138153788,-0.11006428811631892,0.06822416586941636,0.016685486961009147,-0.04045860766120035,-0.06735344607194928,0.015704700737232877,-0.10008764043141136,-7.466680029980266e-05,7.848121138503146,7.126166853064841,5.460936962893127,5.2251026414940505,4.236812197015813,4.340583186591034,3.822467590437264,4.889658876146429,3.792046671224032,3.6111291555520033,3.694697013388757,3.865511912364258,0.008738871071122695,-0.02497529500893619,0.0018385757485100782,-0.09185881490625966,-0.02458778714286844,-0.013001754723061452,0.0301793048999316,0.02004684524883572,-0.006728408276117524,-0.05896337244726454,-0.09884942471497754,-0.04341122369994747,-0.003746743072028497,-1.6883867540100748e-06,9.672556128722231,6.906966846038768,6.909497830135853,6.156692887755243,4.973907912601011,5.32792127660036,5.219644147567291,6.3118959784285344,5.232990536683671,4.811374098056197,4.97488455427496,4.837095476204464,0.004514063409979288
3,AudiosPorNumero/0/0-au.wav,zero,-145.3751066529384,53.26754904077816,-44.05212008375669,-24.228127859205387,-45.52351436338586,-33.474616982667975,-63.23300742586334,-32.41683208871742,-22.448781936529834,-13.194021521045167,-22.793982848455705,-0.19515445228532116,0.09652310712262988,86.55881351581058,39.177363310525756,37.69949559192721,21.01519517621274,11.02436031910281,8.91025145912931,21.863487413502504,7.41016583540378,16.072284016867084,9.46751889299246,8.407186274850106,17.390199865800252,0.04847016832852032,-4.460345993569082,7.269089367433916,-7.055288554690056,0.283462279730771,0.09971084676603918,-1.175955396108882,-3.982427276702135,-0.2634557860688685,3.1065045847276584,-0.3279564909238098,-1.9366174348591874,5.602140116987326,0.004855090234842565,65.85652782998176,33.18037235337459,21.47039129391329,18.239018763201955,10.781009594555705,9.270932710541402,12.620185472867984,7.174823183820262,10.452533568698287,8.389072782432912,8.047130478183425,5.1750628671002765,0.03125613007192628,-16.975803130282888,5.314162085882071,0.4455359186382899,4.286706792718697,2.720767934054555,-0.7525410779588195,2.4134991278514537,-0.6712871550526693,-1.4025262445836908,-0.7416274582455431,0.44304809776332865,-0.24552560731282036,-0.005881799035705626,47.622599685683284,46.533376269675884,24.67414626026697,17.96403242071905,13.377070040577083,15.103772045145503,13.20159598642362,8.633949190467952,11.693998858155936,9.719304322235008,10.36124871494609,6.903981130652487,0.02517021067092901
4,AudiosPorNumero/0/hombre_jv2_0.wav,zero,-287.54715430900615,63.28359450133614,23.05805294016982,-11.055820830348718,16.657360866040126,8.451106644977271,-20.786384230235495,-2.636699317396151,-23.453076465848053,-11.970925000944133,-18.80749662076638,-6.982082113738425,0.06182163741439581,72.82979997156238,131.72541717417866,44.873628703587165,34.85233432445094,9.422930087813615,13.556648300438933,18.219513519787977,16.389104713629333,15.932577679582959,13.490119869081969,12.257106853296843,11.704819572664796,0.030650243841521017,-0.02264412997200793,10.457154293699302,-3.137240654847064,1.4100169510337934,0.06972035093137276,-1.6586924138157249,0.9589505999051205,-0.18340976044503968,-0.11756318881716617,0.16079459677637642,0.10103481758854842,-0.4861086791180356,-0.001157025379749636,31.880507393501183,23.08249181454533,18.067723897899832,17.153285728092143,7.388994704827445,6.594265657312787,9.602404501794801,7.7803176685475846,7.889368971849469,7.761337007214415,7.429690427865507,6.418297204469209,0.00998359110078834,-3.3769507301314894,0.45543923425609084,0.5776426787599399,1.3895547099202412,-0.4316740252079235,0.5392216322529357,-0.09787460125664642,0.026874414692086755,0.17447564400932375,-0.47265461124442887,0.3512282555245818,0.20051293988645238,-0.00023409926696963933,26.225491234558408,13.557269498589573,13.931509538925082,12.077953330461956,8.764935699911332,6.714963527284135,10.094407162796008,8.113229081754845,8.327480304852257,8.15178530085942,7.602865084625965,7.029950460024071,0.008508638794938926
5,AudiosPorNumero/0/traductor1_0.wav,zero,-244.69399446852964,126.92455355853606,-42.796784078906796,25.409540940643062,-11.942478141249808,22.299318044618957,-16.481569812860656,-6.839186133270745,-5.138106051745113,-11.854452609179948,1.2130596935592353,1.4416504345719559,0.07551630060853702,156.2716981924358,82.57336225193323,60.23786709451051,25.40268381063712,31.97911971390576,15.077820402948806,20.433856708350586,23.56233037891469,8.054147871891725,8.24949137819757,18.45682208092245,8.226906188014862,0.052285440940661405,0.816929417955798,-0.012744355043669487,-0.45288840305382794,0.24615636754916884,-0.6590080126610062,-0.9957560397709899,-0.18864300736884437,-0.4790173409375195,-0.9913128835674764,-0.22299105468852715,0.524062345237416,-0.10560530133669851,-0.00014569612685590982,64.4082020059678,42.12481876288568,23.55187070837312,18.291102177568664,17.1676711502899,10.162431599603321,11.626287573831341,10.082022874126551,6.986724480348633,5.581085536106499,7.714015103498563,5.795415046144722,0.01896113571050839,-1.5835352989349496,-0.5468588104058444,0.6508507248544843,0.022230200283211696,0.21515261449335665,0.10849061240073077,-0.03264031245737227,0.26526537224675195,-0.1497605432949303,-0.4073828520924893,-0.1374881176351952,0.019156210539673143,-7.292968956263442e-05,51.083054914164215,40.57563768986012,19.196474678018728,19.0475912244213,18.744899507227018,11.996491163396605,14.83795863910126,11.550197889387656,9.911008966664934,6.821904255503497,5.869296724302964,5.834360687717245,0.015244808691917357
6,AudiosPorNumero/0/valentin_canilla_0.wav,zero,-128.20000952830537,8.346304650520851,41.96080280568749,27.70260109189891,5.403702648921488,9.380005764898844,-0.6581360543958024,-2.455887479004944,-7.645827458633537,1.9628445819086082,-5.006810184672832,-2.5012638869315955,0.12725385655535432,64.46002790001735,52.929650143028525,26.09540264809452,21.32265251342496,15.73780115454126,16.621559443350588,15.015351204695195,7.534150751026133,8.09740046937946,17.622032805548105,9.093321084683033,6.462190190247978,0.12017240880754983,-1.6244547573400694,0.4437347435055039,0.27212058299839015,0.18877565659948345,0.06777599230858371,-0.06012313985814703,0.42920175275893097,-0.1259792553784707,0.07235471262994357,0.24476392111920972,0.1650278807823923,0.1781285303046883,-0.0001968496013432741,19.64273247656287,14.341366414079914,11.61349187725266,10.994933456574564,8.495694045069504,6.746677190426046,6.207842513866295,5.337665249909292,5.873115327704487,7.0499281341824105,5.134968699818928,4.68766606194753,0.03154363928346276,-0.734206442320768,-0.13623598274316154,0.11336682253309768,-0.3260544114690724,-0.17457796026751402,0.19412045630271435,0.059526154826870514,0.22195962211546325,0.3039974447412773,0.21275269002010178,0.3818060862764945,0.17136925824699256,-0.00023884722628654577,18.51885398843296,11.772227184895373,10.697228897032936,9.23575419250164,7.445758944456921,6.585675427636422,6.8166355394713625,6.532910876360847,6.437860562078291,6.751927057063948,5.693145291678268,5.5878761217146655,0.019435978146946545
7,AudiosPorNumero/0/hombre_jv_0.wav,zero,-307.48609858104146,41.757714457441175,40.30384441624664,3.6632323415178942,21.88398298699632,17.23767494021779,-16.60967800537826,1.3101657858247728,-25.64235742966715,-15.466489666336159,-18.414574807309265,-6.475088845510862,0.05017384077961508,82.31326903362,126.09507866410021,43.962568939367095,25.968942274522195,12.182713701205984,20.24975943074542,15.846713871805138,16.44863312603692,11.853557486596058,15.764758360915259,7.151671476743639,10.866950126130783,0.024223267528925604,0.6436539745416339,12.613141524695706,-4.234495986514165,1.0665088387959958,-0.5089888035439127,-1.9523076802895334,0.9797349339877955,-0.614581147227574,-1.0415999785650474,-0.8792539805221399,0.7199946453091083,-0.7844953875866995,-0.0011686127529376084,35.05352735037324,31.36631242583632,16.979262504054667,14.304033209651143,7.562593451188275,12.526979889077447,7.530070410568203,8.040174611195983,6.00662575564976,7.77953170444016,5.163935538816169,6.095397973288881,0.008572989890036258,-4.802188666098296,1.5359789159015946,-0.2348677529874762,0.8901141196461535,0.40617645956950654,-0.7052048620910808,0.2664124917582677,0.10343599120093196,-0.047957601847218694,0.3093389068744758,0.4377234103939449,0.10169150485858507,-0.000897231073502232,19.387695825979733,19.170999259838595,14.414131535146216,10.12069288417923,9.19087836193177,12.674524612527557,7.152321951204066,7.862632928048272,8.085321922800466,8.373891827809267,6.135988083453458,6.370999210309775,0.0048245676486244286
8,AudiosPorNumero/0/zero_niño_ruido.wav,zero,-130.09243655248363,67.94964898753581,-13.415685259961798,51.16387543480103,-15.971394531669754,38.56426132587939,-4.786010196252465,7.284782266747128,-6.866269847979031,12.417354164413597,-11.75511027202788,2.7313773532021073,0.07827570111068904,17.426797151046554,17.360116753201627,6.688049037753201,7.527574223676961,9.127772524484373,7.789500581201238,6.927454910218408,8.3049204882692,9.039140611226456,7.005608838924445,4.0757278282094225,5.41666915697495,0.038490125020211874,0.01851045913110959,0.1845507376648974,0.1436337301323712,0.10582401740943807,0.037003371137435084,0.04886862339156093,0.0759115294077755,0.09124032133936986,0.13108113400008295,0.07566206404237334,0.04193100273447661,-0.057424060604906964,7.162936802568107e-05,4.102488969683347,4.339639838372749,3.8899244067561156,3.6945580660511643,3.726199963626719,3.860646573339241,3.760596347879091,3.9665883341082977,3.9252532504768602,3.671383129845515,3.561527601874804,3.5802210307064644,0.009059853087288215,0.00707587841893779,0.030885495388228643,-0.012780797607466941,-0.04279855326261584,0.03182539717895553,-0.05038519247232809,-0.07744398150169447,-0.04037331508523153,-0.09002214896477694,0.010909354916778176,0.0007218163310219941,-0.0123346641605311,1.2437383765759676e-05,5.154730425756018,5.631940276366674,5.401688491635687,5.009109966136668,4.951897325449219,5.073928849270505,5.221453859126465,5.4872451399208835,5.33027547064978,5.3703060337266635,5.2557583310774545,5.1964157259437185,0.008171871934855003
9,AudiosPorNumero/0/mujer_mv_0.wav,zero,-295.9925987174704,40.71892221091614,-27.934782220613346,13.498032817130516,-12.744030075894088,-3.748191216859489,-14.866755278708574,-12.737043268247726,-17.461454055165145,-26.157372979577595,4.045994191473753,0.9680860616288872,0.030379390576854348,84.49633558031577,67.6647259080524,43.50189401434299,31.64334092309595,23.6162883923922,13.115607786738181,14.744794199998426,10.71786548133255,10.244000650413977,9.021535473641956,24.845532946139155,9.946755744174471,0.016062967120154526,-1.359009296428814,11.966000326768661,-2.818775780076202,-0.1804872645785908,-1.623849475893249,0.13319922896901767,-1.1703365408554025,-0.9646024815278655,-0.9634159903476512,-0.3038475155438396,0.4693231227838935,0.25713425619770325,-0.00025780704420279055,42.880087457765995,11.029634432526173,17.993388614322285,17.634274978611494,13.032496905818178,7.666718345021495,8.40766427045202,7.05166759355093,8.891317639833574,6.5014447897402246,13.612414752962769,6.266695896509451,0.006616761069080735,-1.9901013779235726,0.510909249529198,0.5800794529123996,0.04478707192481868,0.34144964678787426,-0.07011397830305399,0.15257356218854823,-0.40415835369228015,0.050045648413042154,0.09252787460603895,0.12638544988365918,-0.18870271537953842,-0.0002594057295937091,32.26393357645852,13.058901079397028,15.983448557950986,15.797431778006377,12.795666299165044,8.316971567214265,9.840996123051893,9.411664038127107,11.292157514290231,8.012814031527492,12.253203348733654,7.471434847243505,0.004319621668368977
